video-id,t-start,t-end,score,label
video_validation_0000362,346.3,360.8,1.0330675,HammerThrow
video_validation_0000362,366.2,369.2,0.47899726,HammerThrow
video_validation_0000362,374.2,387.8,0.9672699,HammerThrow
video_validation_0000362,391.8,398.8,1.078964,HammerThrow
video_validation_0000362,407.8,423.8,0.73883146,HammerThrow
video_validation_0000362,431.8,437.7,0.5485586,HammerThrow
video_validation_0000362,440.1,444.3,1.2614198,HammerThrow
video_validation_0000362,447.8,449.4,1.1191096,HammerThrow
video_validation_0000362,459.9,462.2,0.3324114,HammerThrow
video_validation_0000362,464.8,480.5,0.81076115,HammerThrow
video_validation_0000362,487.4,496.5,0.9892558,HammerThrow
video_validation_0000786,8.0,13.0,0.62876123,ThrowDiscus
video_validation_0000786,17.0,20.9,0.6466923,ThrowDiscus
video_validation_0000786,26.2,42.1,0.93415684,ThrowDiscus
video_validation_0000786,47.9,51.6,1.1400616,ThrowDiscus
video_validation_0000786,56.8,101.6,1.45589,ThrowDiscus
video_validation_0000687,0.0,0.6,0.2858881,BaseballPitch
video_validation_0000687,10.4,23.7,1.1212956,BaseballPitch
video_validation_0000687,25.8,27.3,0.13106473,BaseballPitch
video_validation_0000938,3.2,4.6,0.22226077,TennisSwing
video_validation_0000938,8.7,12.9,0.53024256,TennisSwing
video_validation_0000938,17.4,21.5,0.65702134,TennisSwing
video_validation_0000938,22.5,23.8,0.2818464,TennisSwing
video_validation_0000938,26.6,29.3,0.5270553,TennisSwing
video_validation_0000938,32.8,34.6,0.6825732,TennisSwing
video_validation_0000857,6.5,9.6,0.2579871,SoccerPenalty
video_validation_0000857,11.5,14.2,0.76380366,SoccerPenalty
video_validation_0000857,14.9,21.2,0.98095566,SoccerPenalty
video_validation_0000857,22.2,25.2,0.27635205,SoccerPenalty
video_validation_0000857,26.9,27.2,-0.06312985,SoccerPenalty
video_validation_0000857,28.3,30.8,0.17829445,SoccerPenalty
video_validation_0000857,33.3,33.6,0.3792325,SoccerPenalty
video_validation_0000857,34.5,34.9,0.21053605,SoccerPenalty
video_validation_0000857,36.6,38.4,0.44277266,SoccerPenalty
video_validation_0000857,39.5,40.4,0.4227966,SoccerPenalty
video_validation_0000857,41.7,42.8,0.30383873,SoccerPenalty
video_validation_0000857,43.5,45.7,0.38087854,SoccerPenalty
video_validation_0000857,46.4,46.8,0.3508028,SoccerPenalty
video_validation_0000364,32.3,40.1,0.8568368,HighJump
video_validation_0000364,53.8,61.8,0.8925365,HighJump
video_validation_0000364,66.8,80.5,1.3262393,HighJump
video_validation_0000364,84.2,106.2,1.1783357,HighJump
video_validation_0000670,9.2,15.4,0.7162946,HighJump
video_validation_0000670,17.6,35.7,0.9692976,HighJump
video_validation_0000670,37.5,42.1,1.1339161,HighJump
video_validation_0000670,43.2,45.5,0.42071852,HighJump
video_validation_0000670,55.7,78.4,0.88838744,HighJump
video_validation_0000670,83.0,86.1,0.59576416,HighJump
video_validation_0000670,90.9,95.4,0.47621638,HighJump
video_validation_0000670,96.8,99.5,0.5427507,HighJump
video_validation_0000670,104.5,113.4,0.49044165,HighJump
video_validation_0000670,116.0,116.9,0.464985,HighJump
video_validation_0000670,118.3,121.5,0.63005084,HighJump
video_validation_0000670,122.3,124.8,0.46739608,HighJump
video_validation_0000670,125.5,127.4,0.32128593,HighJump
video_validation_0000933,6.8,11.2,1.0701371,TennisSwing
video_validation_0000933,12.4,13.7,0.59724903,TennisSwing
video_validation_0000933,15.6,26.0,0.65977186,TennisSwing
video_validation_0000933,26.8,29.8,0.74129075,TennisSwing
video_validation_0000933,30.7,33.0,0.8216742,TennisSwing
video_validation_0000933,34.0,39.3,0.51912177,TennisSwing
video_validation_0000933,40.2,47.5,0.888377,TennisSwing
video_validation_0000933,49.2,50.8,0.20695971,TennisSwing
video_validation_0000933,52.1,52.9,0.14738524,TennisSwing
video_validation_0000933,54.7,55.1,0.31407,TennisSwing
video_validation_0000933,59.5,60.6,0.29847282,TennisSwing
video_validation_0000933,63.8,65.4,0.25457585,TennisSwing
video_validation_0000933,68.0,68.9,0.38065657,TennisSwing
video_validation_0000933,69.7,69.9,0.061244577,TennisSwing
video_validation_0000933,70.8,72.2,0.30183405,TennisSwing
video_validation_0000933,73.3,74.0,0.36230025,TennisSwing
video_validation_0000933,88.6,89.4,0.7770142,TennisSwing
video_validation_0000933,99.7,100.2,0.23310035,TennisSwing
video_validation_0000933,105.1,105.4,0.14010006,TennisSwing
video_validation_0000933,109.4,111.6,0.5246499,TennisSwing
video_validation_0000933,112.8,149.9,1.3764651,TennisSwing
video_validation_0000933,151.4,155.2,0.38666028,TennisSwing
video_validation_0000933,156.5,160.8,0.40268394,TennisSwing
video_validation_0000933,161.9,162.3,0.23177919,TennisSwing
video_validation_0000933,167.5,169.3,0.31071463,TennisSwing
video_validation_0000313,1.9,21.2,1.0213811,HammerThrow
video_validation_0000313,22.2,29.3,0.7252884,HammerThrow
video_validation_0000313,35.7,46.5,1.2919582,HammerThrow
video_validation_0000313,47.7,63.5,0.8641815,HammerThrow
video_validation_0000313,70.3,71.2,0.528479,HammerThrow
video_validation_0000313,72.2,82.0,0.9400094,HammerThrow
video_validation_0000313,84.2,95.0,1.0612118,HammerThrow
video_validation_0000667,113.5,113.9,0.025001904,HighJump
video_validation_0000667,136.4,136.5,0.003105259,HighJump
video_validation_0000667,138.8,139.4,-0.01145816,HighJump
video_validation_0000667,140.6,140.7,-0.022025557,HighJump
video_validation_0000667,142.0,147.4,0.054293223,HighJump
video_validation_0000667,148.5,148.9,0.035869665,HighJump
video_validation_0000667,151.7,153.6,0.09855999,HighJump
video_validation_0000667,155.5,155.9,0.049374934,HighJump
video_validation_0000667,156.6,167.9,0.08843352,HighJump
video_validation_0000667,171.9,172.0,0.037331354,HighJump
video_validation_0000667,173.5,175.4,-0.0031635724,HighJump
video_validation_0000667,177.2,177.8,0.034986783,HighJump
video_validation_0000667,182.3,182.7,0.0005674176,HighJump
video_validation_0000667,184.7,184.8,0.0658438,HighJump
video_validation_0000667,188.5,188.9,0.028071973,HighJump
video_validation_0000667,192.7,193.1,0.011347954,HighJump
video_validation_0000667,195.9,196.1,0.029543318,HighJump
video_validation_0000667,197.7,198.0,0.020258037,HighJump
video_validation_0000667,204.0,205.6,0.067943335,HighJump
video_validation_0000667,207.0,214.5,0.109938055,HighJump
video_validation_0000667,226.0,227.7,0.007816137,HighJump
video_validation_0000667,232.6,234.6,0.030693851,HighJump
video_validation_0000667,236.3,238.9,0.05058589,HighJump
video_validation_0000667,239.7,239.9,-0.023672834,HighJump
video_validation_0000667,247.2,247.6,0.025179379,HighJump
video_validation_0000667,251.7,252.3,0.049426932,HighJump
video_validation_0000667,254.1,255.0,0.03537588,HighJump
video_validation_0000667,255.7,257.8,0.06541424,HighJump
video_validation_0000667,261.7,262.2,0.08889921,HighJump
video_validation_0000667,266.8,267.5,0.09037097,HighJump
video_validation_0000667,269.4,277.9,0.2153374,HighJump
video_validation_0000667,281.0,281.5,0.001467918,HighJump
video_validation_0000667,282.3,283.1,0.025347315,HighJump
video_validation_0000667,284.5,286.7,0.025778228,HighJump
video_validation_0000667,289.2,290.9,0.082074784,HighJump
video_validation_0000667,293.8,295.2,0.02549898,HighJump
video_validation_0000667,300.3,300.6,0.030454334,HighJump
video_validation_0000667,306.4,306.8,0.027128594,HighJump
video_validation_0000667,309.4,312.4,0.062394686,HighJump
video_validation_0000667,313.8,319.0,0.068786114,HighJump
video_validation_0000667,319.7,321.6,0.07688123,HighJump
video_validation_0000667,322.4,323.7,0.055045616,HighJump
video_validation_0000667,325.6,327.3,0.04237155,HighJump
video_validation_0000667,328.7,329.0,-0.045624904,HighJump
video_validation_0000159,1.7,5.9,0.714846,HighJump
video_validation_0000159,12.9,18.1,0.3834017,HighJump
video_validation_0000159,33.8,51.9,0.9451056,HighJump
video_validation_0000159,56.0,73.3,0.9466604,HighJump
video_validation_0000159,97.6,104.0,0.6061611,HighJump
video_validation_0000159,105.3,123.8,0.4143126,HighJump
video_validation_0000159,125.9,139.6,0.6574725,HighJump
video_validation_0000159,142.7,152.5,0.43336117,HighJump
video_validation_0000159,178.8,182.4,0.28475624,HighJump
video_validation_0000159,183.5,190.2,0.5189808,HighJump
video_validation_0000159,195.8,197.9,0.44689107,HighJump
video_validation_0000159,199.3,201.0,0.14342742,HighJump
video_validation_0000159,215.7,230.5,0.62333214,HighJump
video_validation_0000159,233.8,243.3,0.4352093,HighJump
video_validation_0000159,244.4,247.0,1.2209398,HighJump
video_validation_0000159,248.2,255.0,0.49082565,HighJump
video_validation_0000159,258.0,262.7,0.24091348,HighJump
video_validation_0000159,332.1,337.6,0.6780226,HighJump
video_validation_0000159,380.4,386.4,0.8407194,HighJump
video_validation_0000159,387.2,395.5,1.029192,HighJump
video_validation_0000159,398.1,414.0,0.6917566,HighJump
video_validation_0000159,442.4,445.2,0.71588135,HighJump
video_validation_0000665,6.5,7.4,0.19626004,HighJump
video_validation_0000665,10.9,15.1,0.4512726,HighJump
video_validation_0000665,16.4,22.2,0.33901682,HighJump
video_validation_0000665,23.0,26.3,0.12716573,HighJump
video_validation_0000665,34.8,47.7,0.4597536,HighJump
video_validation_0000665,48.6,49.2,0.24372217,HighJump
video_validation_0000665,50.7,56.3,0.6773226,HighJump
video_validation_0000665,75.1,79.3,0.27697656,HighJump
video_validation_0000665,80.0,83.0,0.62882125,HighJump
video_validation_0000665,98.3,106.9,0.42817742,HighJump
video_validation_0000665,111.1,117.5,0.39566228,HighJump
video_validation_0000665,119.5,126.0,0.93789625,HighJump
video_validation_0000665,140.8,162.3,0.74425495,HighJump
video_validation_0000665,167.5,196.7,0.61757493,HighJump
video_validation_0000665,200.1,202.5,0.17252365,HighJump
video_validation_0000665,204.4,206.6,0.15663072,HighJump
video_validation_0000665,208.4,209.7,0.37585446,HighJump
video_validation_0000665,210.5,212.9,0.3722127,HighJump
video_validation_0000665,214.4,215.4,0.05105835,HighJump
video_validation_0000665,217.4,217.8,0.10213482,HighJump
video_validation_0000665,219.0,224.3,0.14967804,HighJump
video_validation_0000665,227.7,227.8,0.0417155,HighJump
video_validation_0000665,229.0,232.1,0.10517985,HighJump
video_validation_0000665,233.1,235.0,0.24007836,HighJump
video_validation_0000665,236.1,236.8,0.16677053,HighJump
video_validation_0000665,239.6,240.7,0.1865475,HighJump
video_validation_0000665,245.2,245.4,0.12208352,HighJump
video_validation_0000665,250.6,255.4,0.38036245,HighJump
video_validation_0000665,257.4,258.0,0.3648131,HighJump
video_validation_0000665,272.0,272.0,-0.38869265,HighJump
video_validation_0000665,289.3,292.3,0.54089254,HighJump
video_validation_0000665,294.8,296.9,0.13814697,HighJump
video_validation_0000665,298.1,298.8,0.22991607,HighJump
video_validation_0000665,301.9,304.0,0.23936011,HighJump
video_validation_0000665,304.9,305.7,0.24509154,HighJump
video_validation_0000665,307.1,308.3,0.13856031,HighJump
video_validation_0000665,309.7,310.7,0.29807734,HighJump
video_validation_0000665,311.5,312.3,0.23052245,HighJump
video_validation_0000665,313.9,314.3,0.06915959,HighJump
video_validation_0000665,317.1,317.3,0.10935992,HighJump
video_validation_0000665,320.9,323.1,0.34649292,HighJump
video_validation_0000665,326.6,333.2,0.13146135,HighJump
video_validation_0000665,334.3,335.8,0.14746867,HighJump
video_validation_0000665,338.2,338.6,0.1361634,HighJump
video_validation_0000665,343.5,344.3,0.10095076,HighJump
video_validation_0000665,347.8,357.4,0.2787413,HighJump
video_validation_0000665,362.9,369.9,0.48352095,HighJump
video_validation_0000665,372.6,377.8,0.3150244,HighJump
video_validation_0000665,391.6,395.3,0.25776535,HighJump
video_validation_0000665,396.1,396.2,0.19218513,HighJump
video_validation_0000665,397.9,399.0,0.09149016,HighJump
video_validation_0000665,403.0,403.5,0.124283254,HighJump
video_validation_0000665,406.7,408.0,0.15733351,HighJump
video_validation_0000665,420.4,455.5,0.75793433,HighJump
video_validation_0000665,458.6,461.0,0.27699327,HighJump
video_validation_0000665,479.5,482.1,0.4191184,HighJump
video_validation_0000665,483.1,488.5,0.43274432,HighJump
video_validation_0000665,489.2,493.7,0.28800732,HighJump
video_validation_0000665,500.2,503.2,0.40693754,HighJump
video_validation_0000665,507.0,514.9,0.29583105,HighJump
video_validation_0000665,520.8,523.2,0.14342247,HighJump
video_validation_0000947,4.1,4.4,0.35225043,HammerThrow
video_validation_0000947,9.2,10.0,0.42564654,HammerThrow
video_validation_0000947,21.0,52.7,1.0199317,HammerThrow
video_validation_0000947,55.8,56.6,0.38047346,HammerThrow
video_validation_0000947,60.7,61.8,0.30838323,HammerThrow
video_validation_0000947,63.5,66.7,0.3417214,HammerThrow
video_validation_0000947,68.0,69.0,0.5616107,HammerThrow
video_validation_0000947,70.5,92.2,1.033975,HammerThrow
video_validation_0000947,93.8,94.5,0.627494,HammerThrow
video_validation_0000947,95.2,98.4,0.4283897,HammerThrow
video_validation_0000854,4.9,12.6,0.44568682,HammerThrow
video_validation_0000686,5.4,9.8,0.4649815,BaseballPitch
video_validation_0000686,11.6,12.7,0.12826484,BaseballPitch
video_validation_0000686,13.4,13.9,0.24554245,BaseballPitch
video_validation_0000686,15.9,16.2,0.18652165,BaseballPitch
video_validation_0000686,20.7,30.5,0.44193724,BaseballPitch
video_validation_0000859,5.8,6.9,1.0410113,SoccerPenalty
video_validation_0000859,9.8,12.0,0.57092613,SoccerPenalty
video_validation_0000859,13.3,15.4,0.5006607,SoccerPenalty
video_validation_0000859,19.6,20.0,0.27647692,SoccerPenalty
video_validation_0000859,21.2,25.3,0.8187188,SoccerPenalty
video_validation_0000859,26.6,30.0,0.65227956,SoccerPenalty
video_validation_0000859,31.1,47.2,1.1027981,SoccerPenalty
video_validation_0000859,48.4,49.5,0.650846,SoccerPenalty
video_validation_0000859,51.3,53.9,0.7298792,SoccerPenalty
video_validation_0000859,55.9,58.2,0.5466552,SoccerPenalty
video_validation_0000859,62.6,62.9,0.8657992,SoccerPenalty
video_validation_0000853,0.1,2.8,0.5152845,SoccerPenalty
video_validation_0000853,4.8,6.4,0.20492835,SoccerPenalty
video_validation_0000853,11.7,18.9,0.65209156,SoccerPenalty
video_validation_0000853,21.6,23.0,0.38057464,SoccerPenalty
video_validation_0000853,37.7,48.7,0.9986118,SoccerPenalty
video_validation_0000853,54.4,58.9,0.4270717,SoccerPenalty
video_validation_0000853,60.3,64.1,0.42400092,SoccerPenalty
video_validation_0000853,68.2,71.0,0.4701339,SoccerPenalty
video_validation_0000944,3.7,4.4,0.20212078,HammerThrow
video_validation_0000944,9.7,10.8,0.12784886,HammerThrow
video_validation_0000944,15.8,23.2,0.65654564,HammerThrow
video_validation_0000944,24.3,24.5,-0.02025963,HammerThrow
video_validation_0000944,25.3,26.9,0.17766665,HammerThrow
video_validation_0000944,30.3,30.8,0.22328548,HammerThrow
video_validation_0000944,36.0,43.3,1.0666392,HammerThrow
video_validation_0000944,44.2,53.0,0.7828278,HammerThrow
video_validation_0000944,53.9,55.5,0.4177966,HammerThrow
video_validation_0000944,56.9,58.8,0.36910307,HammerThrow
video_validation_0000944,60.1,61.4,0.27132496,HammerThrow
video_validation_0000944,62.5,65.1,0.52788985,HammerThrow
video_validation_0000944,66.7,69.0,0.6035073,HammerThrow
video_validation_0000944,70.5,76.9,0.19336702,HammerThrow
video_validation_0000944,77.7,82.9,0.76088864,HammerThrow
video_validation_0000944,83.7,103.2,0.7788474,HammerThrow
video_validation_0000944,112.0,114.1,0.35396817,HammerThrow
video_validation_0000944,120.5,122.9,0.10022108,HammerThrow
video_validation_0000944,138.7,149.2,0.8132244,HammerThrow
video_validation_0000944,152.9,167.1,0.57881695,HammerThrow
video_validation_0000944,167.9,174.3,0.4951586,HammerThrow
video_validation_0000944,178.2,180.1,0.20711072,HammerThrow
video_validation_0000944,184.5,187.9,0.52379686,HammerThrow
video_validation_0000662,14.4,19.0,1.3249205,PoleVault
video_validation_0000662,25.8,30.8,1.1883905,PoleVault
video_validation_0000662,38.0,42.9,1.1855206,PoleVault
video_validation_0000662,49.8,55.0,1.5127952,PoleVault
video_validation_0000662,58.2,58.6,0.19806515,PoleVault
video_validation_0000662,61.6,74.2,0.9617326,PoleVault
video_validation_0000662,79.3,80.3,0.2605406,PoleVault
video_validation_0000662,81.2,86.0,0.81936157,PoleVault
video_validation_0000662,92.9,98.0,1.2892846,PoleVault
video_validation_0000932,0.4,6.7,1.09678,ThrowDiscus
video_validation_0000932,9.0,12.1,1.1113967,ThrowDiscus
video_validation_0000932,15.9,18.4,0.8305262,ThrowDiscus
video_validation_0000932,20.5,31.0,1.0387373,ThrowDiscus
video_validation_0000932,43.6,47.8,1.3817643,ThrowDiscus
video_validation_0000932,48.6,56.5,1.5423201,ThrowDiscus
video_validation_0000932,62.6,66.6,1.3001431,ThrowDiscus
video_validation_0000932,79.6,82.8,1.1219229,ThrowDiscus
video_validation_0000932,93.0,97.3,0.79271173,ThrowDiscus
video_validation_0000950,6.7,16.1,1.396463,HighJump
video_validation_0000950,19.4,20.1,1.0001587,HighJump
video_validation_0000661,11.4,16.7,0.14129373,HighJump
video_validation_0000661,52.1,54.8,0.4840091,HighJump
video_validation_0000661,57.0,71.5,1.2689201,HighJump
video_validation_0000661,109.7,139.6,1.3747071,HighJump
video_validation_0000669,11.6,14.3,0.32047066,PoleVault
video_validation_0000669,24.1,34.1,1.0409954,PoleVault
video_validation_0000669,43.7,70.0,1.6204201,PoleVault
video_validation_0000669,70.9,73.8,1.0047067,PoleVault
video_validation_0000669,84.9,100.5,0.4117126,PoleVault
video_validation_0000669,101.3,103.9,0.6242688,PoleVault
video_validation_0000669,104.9,107.0,1.1629363,PoleVault
video_validation_0000669,107.9,111.4,0.75716776,PoleVault
video_validation_0000669,112.4,122.4,1.1431594,PoleVault
video_validation_0000669,132.4,140.3,1.2003393,PoleVault
video_validation_0000669,142.0,150.5,1.2909209,PoleVault
video_validation_0000669,152.8,175.9,1.6496918,PoleVault
video_validation_0000669,177.5,181.3,0.34352833,PoleVault
video_validation_0000056,17.5,36.2,1.1513339,Billiards
video_validation_0000056,46.1,79.7,1.8446321,Billiards
video_validation_0000056,81.6,83.2,0.4367216,Billiards
